inci_name,id,potency_tier,time_of_day,barrier_tax_score,sun_sensitivity
sodium benzoate and xanthan gum and citric acid organic natural,4041,1,ANY,0,False
oleyl lactate,4042,1,ANY,0,False
octyldodecyl pca,4043,1,ANY,0,False
isosorbide disunflowerseedate,4044,1,ANY,0,False
isostearyl lactate,4045,1,ANY,0,False
psoralea corylifolia seed,4047,1,ANY,0,False
quercus suber oak bark extract,4048,1,ANY,0,False
glyceryl palmitate,4049,1,ANY,0,False
glyceryl linolenate,4051,1,ANY,0,False
oak root extract,4053,1,ANY,0,False
crithmum maritimum sea fennel extract,4054,1,ANY,0,False
hydrogenated palm glycerides citratenaturally derived,4056,1,ANY,0,False
dunaliella salina pink algae extract,4057,1,ANY,0,False
glyceryl linoleate,4058,1,ANY,0,False
pterocarpus marsupium bark extract,4059,1,ANY,0,False
dunaliella salina extract beta carotene source,4060,1,ANY,0,False
polyglyceryl-2 isostearate,4061,1,ANY,0,False
dicapryl succinate,4062,1,ANY,0,False
furcellaran,4063,1,ANY,0,False
titanium dioxide 315 sunscreen,4064,2,AM,0,False
zinc oxide 408 sunscreen,4065,2,AM,0,False
argania spinosa argan leaf extract,4067,1,ANY,0,False
aminopropyl triethoxysilane,4068,1,ANY,0,False
pleiogynium timoriense burkedin plum fruit extract,4069,1,ANY,0,False
podocarpus elatus illawarra plum fruit extract,4070,1,ANY,0,False
cinnamal,4071,1,ANY,0,False
symphytum officinale comfrey leaf extract,4072,1,ANY,0,False
beta carotene,4073,1,ANY,0,False
helianthus annuus sunflower flower extract,4074,1,ANY,0,False
argania spinosa kernel argan oil,4075,1,ANY,0,False
capryl hydroxamic acid,4076,1,ANY,0,False
helianthus annus sunflower flower extract,4077,1,ANY,0,False
camellia sinensis green white tea leaf extract,4078,1,ANY,0,False
garcinia indica kokum butter,4079,1,ANY,0,False
prunus domestica plum kernel oil,4080,1,ANY,0,False
borago officinalis borage seed oil,4081,1,ANY,0,False
calophyllum inophyllum tamanu oil,4082,1,ANY,0,False
camellia oleifara camellia seed oil,4084,1,ANY,0,False
rosa canina l rosehip oil,4085,1,ANY,0,False
vigtia annua blue tansy oil,4086,1,ANY,0,False
carica papaya papaya fruit,4087,1,ANY,0,False
melhoneymiel,4088,1,ANY,0,False
cinnamomum cassia leaf oil,4089,1,ANY,0,False
aniba rosaeodora rosewood wood extract,4090,1,ANY,0,False
ci 75810 chlorophyllin-copper complex,4091,1,ANY,0,False
opuntia ficus-indica fruit extract,4092,1,ANY,0,False
lauramide dipa,4094,1,ANY,0,False
isocetyl stearate,4096,1,ANY,0,False
polyamide-5,4097,1,ANY,0,False
ahnfeltiopsis concinna extract,4098,1,ANY,0,False
coconut alcohol,4099,1,ANY,0,False
glycereth-18 ethylhexanoate,4100,1,ANY,0,False
glycereth-18,4101,1,ANY,0,False
mel extracthoney extractextrait de miel,4102,1,ANY,0,False
oligopeptide-10,4103,1,ANY,0,False
disodium carboxyethyl siliconate,4104,1,ANY,0,False
goat milk powder,4105,1,ANY,0,False
lactose,4106,1,ANY,0,False
milk protein,4107,1,ANY,0,False
benzoyl peroxide 5,4108,5,ANY,5,False
argania spinosa kernel extract,4109,1,ANY,0,False
peg-40 sterate,4110,1,ANY,0,False
serenoa serrulata fruit extract,4111,1,ANY,0,False
sesamum indicum sesame seed extract,4112,1,ANY,0,False
hydrogenated methyl abeitate,4113,1,ANY,0,False
isobutane,4114,1,ANY,0,False
propane,4115,1,ANY,0,False
sodium ascorbyl glucoside,4116,1,ANY,0,False
bis-pegppg-205 pegppg-205 dimethicone,4117,1,ANY,0,False
methoxy pegppg-254 dimethicone,4118,1,ANY,0,False
sh-polypeptide-7,4119,1,ANY,0,False
c12-13 pareth-23,4120,1,ANY,0,False
maltodextrin ethylhexylglycerin,4121,1,ANY,0,False
cichorium intybus chicory leaf extract,4122,1,ANY,0,False
bacillusforlic acid ferment extract,4124,1,ANY,0,False
capryl glycol,4125,1,ANY,0,False
zanthoxylum bungeanum fruit extract,4126,1,ANY,0,False
trimethylolpropane tricaprylatetricaprate,4128,1,ANY,0,False
mel honey extract,4129,1,ANY,0,False
extrait de miel,4130,1,ANY,0,False
phtosphingosine,4131,1,ANY,0,False
pegppg-83 diisostearate,4133,1,ANY,0,False
silicone quaternium-8,4134,1,ANY,0,False
water sodium cocoyl isethionate,4135,1,ANY,0,False
glyceryl distearate,4136,1,ANY,0,False
caprae lac goat milk,4137,1,ANY,0,False
lait de chvre,4138,1,ANY,0,False
tasmannia lanceolata fruit extract,4139,1,ANY,0,False
aspergillusmolasses ferment filtrate,4140,1,ANY,0,False
trimethylpentanedioladipic acid copolymer,4141,1,ANY,0,False
glabridin,4142,1,ANY,0,False
volcanic soil,4143,1,ANY,0,False
physalis angulata extract,4144,1,ANY,0,False
hexapeptide-2,4145,1,ANY,0,False
peg-7 trimethylolpropane coconut ether,4146,1,ANY,0,False
centipeda cunninghamii extract,4147,1,ANY,0,False
melaleuca alternifolia leaf oil,4148,1,ANY,0,False
polymethylsilsesquioxanesilica crosspolymer,4149,1,ANY,0,False
faexyeast extractextrait de levure,4150,1,ANY,0,False
hordeum vulgarehordeum vulgare extractextrait dorge,4151,1,ANY,0,False
cetearyl dimethicone,4152,1,ANY,0,False
isocetyl stearoyl stearate,4153,1,ANY,0,False
sericasilk powderpoudre de soie,4154,1,ANY,0,False
sodium benzate,4155,1,ANY,0,False
gluconolacctone,4156,1,ANY,0,False
microcitrus australis fruit extract,4157,1,ANY,0,True
citrus glauca fruit extract,4158,1,ANY,0,True
tridecyl neopentanoate,4159,1,ANY,0,False
palmitoyl dipeptide-10,4160,1,ANY,0,False
cupressus sempervirens seed extract,4161,1,ANY,0,False
coriandrum sativum coriander seed extract,4162,1,ANY,0,False
peg-9 cocoate,4165,1,ANY,0,False
peg-32 distearate,4166,1,ANY,0,False
peg-175 distearate,4167,1,ANY,0,False
sorbeth-450 tristearate,4168,1,ANY,0,False
cetearyl phosphate,4169,1,ANY,0,False
cyclotetrasiloxane,4170,1,ANY,0,False
hydrolyzed rice bran protein,4171,1,ANY,0,False
acetyl hexapeptide-3,4172,1,ANY,0,False
oxido reductases,4173,1,ANY,0,False
chrysanthellum indicum extract,4174,1,ANY,0,False
acacia decurrensjojobasunflower seed wax polyglyceryl-3 esters,4175,1,ANY,0,False
sulfur 3,4176,1,ANY,0,False
melhoney extractextrait de miel,4177,1,ANY,0,False
sulfur 10,4178,1,ANY,0,False
delikate soothing cleanser,4179,1,ANY,0,False
delikate recovery serum,4180,1,ANY,0,False
delikate recovery cream,4181,1,ANY,0,False
2-hexandiol,4182,1,ANY,0,False
peg-8 stearate,4183,1,ANY,0,False
palmitic acid carbomer,4188,1,ANY,0,False
acrylatesc10-30 alkyl acrylate crosspolymer trisodium ethylenediamine disuccinate,4189,1,ANY,0,False
sodium hydroxide tocopherol,4191,1,ANY,0,False
hydroxypalmitoyl sphinganine salicylic acid,4193,3,ANY,3,False
rosmarinus officinalis leaf extract rosemary leaf extract citric acid,4195,1,ANY,0,False
bis-peg-18,4196,1,ANY,0,False
methyl ether dimethyl silane,4197,1,ANY,0,False
prunus armeniaca kernel oil apricot kernel,4198,1,ANY,0,False
cetyl,4199,1,ANY,0,False
olea europaea fruit oil olive,4200,1,ANY,0,False
fruit oil,4201,1,ANY,0,False
acrylatesc10-30,4202,1,ANY,0,False
alkyl acrylate crosspolymer trisodium ethylenediamine disuccinate,4203,1,ANY,0,False
prunus,4204,1,ANY,0,False
amygdalus dulcis oil sweet almond oil,4205,1,ANY,0,False
hydroxide tocopherol,4206,1,ANY,0,False
pseudoalteromonas ferment,4207,1,ANY,0,False
annuus seed oil sunflower seed oil,4208,1,ANY,0,False
isodecyl salicylate,4210,1,ANY,0,False
oenothera biennis oilevening primrose oil,4212,1,ANY,0,False
simmondsia chinensis oiljojoba seed oil,4213,1,ANY,0,False
coriandrum sativum oilcoriander seed oil,4214,1,ANY,0,False
lavandula angustifolia oillavender oil,4215,1,ANY,0,False
cucumis sativus extractcucumber fruit extract,4217,1,ANY,0,False
curcuma longa extractturmeric root extract,4218,1,ANY,0,False
rosa spprose flower oil,4219,1,ANY,0,False
jasminum officinale extractjasmine extract,4220,1,ANY,0,False
citrus aurantium tachibana peel extract,4222,1,ANY,0,True
peg-200 hydrogenated glyceryl palmate,4223,1,ANY,0,False
distearyl ether,4224,1,ANY,0,False
methylparaben,4225,1,ANY,0,False
propylparaben,4226,1,ANY,0,False
sodium methylparaben,4227,1,ANY,0,False
prunus amygdalus dulcis oilsweet almond oil,4228,1,ANY,0,False
prunus armeniaca kernel oilapricot kernel oil,4229,1,ANY,0,False
persea gratissima oilavocado oil,4230,1,ANY,0,False
glycereth-25 pca isostearate,4231,1,ANY,0,False
cellulose acetate butyrate,4232,1,ANY,0,False
tricaprylin,4233,1,ANY,0,False
2-oleamido-1,4234,1,ANY,0,False
3-octadecanediol,4235,1,ANY,0,False
polycaprolactone,4236,1,ANY,0,False
steareth-100,4237,1,ANY,0,False
hamamelis virginiana,4239,1,ANY,0,False
waterwitch hazel water,4240,1,ANY,0,False
capryloyl,4242,1,ANY,0,False
cymbopogon,4244,1,ANY,0,False
schoenanthus oil,4245,1,ANY,0,False
rosmarinus officinalis leaf oilrosemary leaf oil,4246,1,ANY,0,False
di-c12-13 alkyl malate,4247,1,ANY,0,False
bis-pegppg-1616 pegppg-1616 dimethicone,4248,1,ANY,0,False
zea mays starchcorn starch,4249,1,ANY,0,False
aloe barbadensisaloe barbadensis leaf juice,4250,1,ANY,0,False
avena sativa flouroat kernel flour,4251,1,ANY,0,False
aloe barbadensisaloe barbadensis,4252,1,ANY,0,False
leaf juice,4253,1,ANY,0,False
saccharomycesrice ferment filtrate,4254,1,ANY,0,False
brassica campestris extractrapeseed extract,4255,1,ANY,0,False
brassica campestris sprout extractrapeseed sprout extract,4256,1,ANY,0,False
mentha piperita oilpeppermint oil,4257,1,ANY,0,False
origanum majorana leaf oil,4258,1,ANY,0,False
candelilla cera candelilla wax,4259,1,ANY,0,False
propylene glycol dimethicone glycerin ascorbic acid ethylhexyl palmitate cetyl pegppg-101 dimethicone dimethicone crosspolymer ascorbyl glucoside cyclohexasiloxane hydroxyethylpiperazine ethane sulfonic acid lauroyl lysine acrylonitrilemethyl methacrylatevinylidene chloride copolymer polysilicone-11 adenosine hydrolyzed hyaluronic acid limonene isobutane citrus aurantium dulcis orange peel oil citrus limon peel oil lemon peel oil citral pentaerythrityl tetra-di-t-butyl hydroxyhydrocinnamate,4260,4,AM,3,True
persea gratissima fruit extractavocado fruit extract,4261,1,ANY,0,False
melia azadirachta flower,4264,1,ANY,0,False
hydroxyethyl acrylatesodium acryloyldimethyl taurate,4265,1,ANY,0,False
cynanchum atratum extract,4266,1,ANY,0,False
citrus limon peel oillemon peel oil,4267,1,ANY,0,True
carthamus tinctorius seed oilsafflower seed oil,4268,1,ANY,0,False
citrus nobilis peel oilmandarin orange peel oil,4269,1,ANY,0,True
prunus amygdalus dulcis seed extractsweet almond seed extract,4270,1,ANY,0,False
pelargonium graveolens flow oil,4276,1,ANY,0,False
origanum heracleoticum flower oil sunflower seed oil,4277,1,ANY,0,False
bulnesia sarmientoi wood oil,4281,1,ANY,0,False
arctium lappa extractarctium lappa root extract,4283,1,ANY,0,False
calendula officinalis extractcalendula officinalis flower extract,4284,1,ANY,0,False
hedera helix extract - ivy leafstem extract,4285,1,ANY,0,False
althaea officinalisalthaea officinalis root extract,4286,1,ANY,0,False
ricinus communis seed oil castor seed oil,4289,1,ANY,0,False
candelilla cera candelilla wax cire de candelilla,4290,1,ANY,0,False
helianthus annuus seed cera sunflower seed wax,4291,1,ANY,0,False
salix nigra bark extract willow bark extract,4292,1,ANY,0,False
acacia decurrens flower cera acacia decurrens flower wax,4293,1,ANY,0,False
vigna aconitifolia seed extract,4294,1,ANY,0,False
jasminum officinale flower extract jasmine flower extract,4295,1,ANY,0,False
helianthus annuus seed oil unsaponifiablessunflower seed oil unsaponifiables,4296,1,ANY,0,False
coriandrum sativum seed oilcoriander seed oil,4297,1,ANY,0,False
citrus grandis peel oilgrapefruit peel oil,4298,1,ANY,0,True
zingiber officinale root oilginger root oil,4299,1,ANY,0,False
sodium dodecylbenzenesulfonate,4301,1,ANY,0,False
sweet almond oil,4302,1,ANY,0,False
apricot kernel oil,4303,1,ANY,0,False
avocado oil,4304,1,ANY,0,False
water squalane,4305,1,ANY,0,False
paraffinum liquidum mineral oil,4306,1,ANY,0,False
solum diatomeaediatomaceous earth,4308,1,ANY,0,False
butylparaben,4310,1,ANY,0,False
epilobium angustifolium epilobium angustifolium extract,4311,1,ANY,0,False
calendula officinalis flower,4312,1,ANY,0,False
glycyrrhiza glabra root extractlicorice root extract,4313,1,ANY,0,False
chamomilla recutita flower extractmatricaria flower extract,4314,1,ANY,0,False
rosmarinus officinalis leaf extractrosemary leaf extract,4315,1,ANY,0,False
zingiber officinale root extractginger root extract,4316,1,ANY,0,False
theobroma cacao seed buttercocoa seed butter,4317,1,ANY,0,False
sesamum indicum seed oilsesame seed oil,4318,1,ANY,0,False
oat kernel flour,4319,1,ANY,0,False
witch hazel leaf water,4320,1,ANY,0,False
homosalate 5,4321,2,AM,0,False
octocrylene 7,4322,2,AM,0,False
pentaerythrityl tetraethlhexanoate,4323,1,ANY,0,False
prunus armeniaca kernal oilapricot kernal oil,4324,1,ANY,0,False
cetl alcohol,4325,1,ANY,0,False
oryza sativa bran oilrice bran oil,4326,1,ANY,0,False
olea europaea fruit oilolive fruit oil,4327,1,ANY,0,False
hydroxypalmitol sphinganine,4328,1,ANY,0,False
methylsilanolsilicate crosspolymer,4329,1,ANY,0,False
aqua water glycerin dimethicone squalane bis-peg-18 methyl ether dimethyl silane sucrose stearate stearyl alcohol peg-8 stearate myristyl myristate prunus armeniaca kernel oil apricot kernel oil phenoxyethanol persea gratissima oil avocado oil glyceryl stearate cetyl alcohol oryza sativa bran oil rice bran oil olea europaea fruit oil olive fruit oil chlorphenesin stearic acid palmitic acid carbomer acrylatesc10-30 alkyl acrylate crosspolymer trisodium ethylenediamine disuccinate prunus amygdalus dulcis oil sweet almond oil xanthan gum ethylhexylglycerin sodium hydroxide tocopherol c1 - internal use glycine soja oil soybean oil pseudoalteromonas ferment extract myristic acid hydroxypalmitoyl sphinganine salicylic acid helianthus annuus seed oil sunflower seed oil rosmarinus officinalis leaf extract rosemary leaf extract citric acid,4330,3,ANY,3,False
ultra facial cream,4331,1,ANY,0,False
helianthus annuus sunower seed oil,4333,1,ANY,0,False
jasminum ofcinale jasmine flowerleaf extract,4334,1,ANY,0,False
punica granatum seed oil,4335,1,ANY,0,False
hippophae rhamnoides sea buckthorn seed oil,4336,1,ANY,0,False
farnesol citral,4337,1,ANY,0,False
rosa canina rosehip seed oil,4338,1,ANY,0,False
hippophae rhamnoides seabuckthorn fruit oil,4339,1,ANY,0,False
passiflora edulis maracuja seed oil,4340,1,ANY,0,False
lactobacillusarundinaria gigantea leaf ferment filtrate,4341,1,ANY,0,False
mentha piperita peppermint indian leaf oil,4342,1,ANY,0,False
yeast faex powder,4343,1,ANY,0,False
juniperus virginiana cedarwood oil,4344,1,ANY,0,False
soybean peroxidase,4345,1,ANY,0,False
brassica alcohol,4346,1,ANY,0,False
lactobacillusdipteryx odorata seed ferment filtrate,4347,1,ANY,0,False
xylityl sesquicaprylate,4348,1,ANY,0,False
citrus aurantium neroli flower oil,4349,1,ANY,0,True
pelargonium graveolens chinese geranium flower oil,4350,1,ANY,0,False
rosa canina rose hip seed powder,4351,1,ANY,0,False
maranta arundinacea arrowroot root powder,4352,1,ANY,0,False
bambusa arundinacea stem powder,4353,1,ANY,0,False
rosa canina rose hip fruit oil,4354,1,ANY,0,False
morinda citrifolia noni fruit powder,4355,1,ANY,0,False
curcuma longa turmeric root powder,4356,1,ANY,0,False
pyrus malus apple seed oil,4357,1,ANY,0,False
tremella fuciformis sporocarp silver earsnow mushroom extract,4358,1,ANY,0,False
rosa centifolia rose moroccan flower oil,4359,1,ANY,0,False
macadamia ternifolia macadamia nut seed oil,4360,1,ANY,0,False
ocimum basilicum basil oil,4361,1,ANY,0,False
macadamia ternifolia macadamia nut oil,4362,1,ANY,0,False
morinda citrifolia noni fruit extract,4363,1,ANY,0,False
coffee arabica seed extract,4364,1,ANY,0,False
lactobacillusacerola cherry ferment,4365,1,ANY,0,False
capsicum annuum capsicum fruit extract,4366,1,ANY,0,False
salvia sclarea clary sage extract,4367,1,ANY,0,False
euterpe oleracea acai juice,4368,1,ANY,0,False
bursera graveolens wood oil,4370,1,ANY,0,False
ocimum basillicum basil oil,4371,1,ANY,0,False
rosa centifolia flower oil,4372,1,ANY,0,False
chlamydomonas reinhardtii extract,4373,1,ANY,0,False
cocos nucifera fruit extract,4374,1,ANY,0,False
rhododendron ferrugineum extract,4375,1,ANY,0,False
rosmarinus officinalis rosemary leafstem oil,4376,1,ANY,0,False
mentha piperita peppermint flowerleafstem oil,4377,1,ANY,0,False
citrus aurantium dulcis,4378,1,ANY,0,True
orange peel oil,4379,1,ANY,0,True
bursera graveolens palo santo wood oil,4380,1,ANY,0,False
globularia alypum leaf extract,4381,1,ANY,0,False
tetraselmis suecica extract,4382,1,ANY,0,False
cocos nucifera coconut extract,4383,1,ANY,0,False
cyamposis tetragonoloba guar gum,4384,1,ANY,0,False
maltodextrin tapioca starch,4385,1,ANY,0,False
lactis proteinumwhey proteinprotine du lait,4386,1,ANY,0,False
macadamia integrifolia macadamia seed oil,4387,1,ANY,0,False
epilobium fleischeri flowerleafstem extract,4388,1,ANY,0,False
sodium gluceptate,4389,1,ANY,0,False
troxerutin,4390,1,ANY,0,False
imperata cylindrica root extract,4391,1,ANY,0,False
rosa gallica flower powder,4393,1,ANY,0,False
gallyl glucoside,4394,1,ANY,0,False
ozonized oryza sativa rice callus culture extract,4395,1,ANY,0,False
ethyl linolenate,4396,1,ANY,0,False
ethyl palmitate,4397,1,ANY,0,False
ethyl stearate,4398,1,ANY,0,False
copper lysinate prolinate,4399,1,ANY,0,False
hexapeptide-11,4400,1,ANY,0,False
peucedanum graveolens dill extract,4401,1,ANY,0,False
pinus nigra budneedle extract,4402,1,ANY,0,False
polyglyceryl-5 laurate,4403,1,ANY,0,False
avena strigosa seed extract,4404,1,ANY,0,False
hydrolyzed soybean fiber,4405,1,ANY,0,False
pinus heldreichii bark extract,4406,1,ANY,0,False
dl-alpha tocopheryl nicotinate,4407,1,ANY,0,False
punica granatum flower extract butyrospermum parkii shea butter unsaponifiables,4408,1,ANY,0,False
foeniculum vulgare fruit oil,4409,1,ANY,0,False
rosmarinus officinalis leaf oil,4410,1,ANY,0,False
may contain - titanium dioxide ci 77891,4411,2,AM,0,False
hydrolyzed rice proteinhydrolyzed vegetable protein,4412,1,ANY,0,False
hibiscus sabdariffa fruit extracthibiscus sabdariffa flower extract,4413,1,ANY,0,False
hydrolyzed sodium hyaluronatesodium hyaluronate,4414,1,ANY,0,False
palmitoyl tripeptide-37,4415,1,ANY,0,False
helichrysum italicum flower oil,4416,1,ANY,0,False
myrtus communis oil,4417,1,ANY,0,False
dextrin palmitateethylhexanoate,4419,1,ANY,0,False
origanum majorana leaf extract,4420,1,ANY,0,False
ammonium glycerrhizate,4423,1,ANY,0,False
oleyl erucate,4424,1,ANY,0,False
sodium hyrdoxide,4425,1,ANY,0,False
butyrospermum parkii shea buttercoco- caprylatecaprate- corn starch modified,4426,1,ANY,0,False
prunus amygdalus dulcis sweet almond protein,4427,1,ANY,0,False
ceteareth-33,4428,1,ANY,0,False
corn starch modified,4429,1,ANY,0,False
prunus amygdalus dulcis sweet almond fruit extract,4431,1,ANY,0,False
algae seaweed extract,4433,1,ANY,0,False
mineral oil,4434,1,ANY,0,False
citrus aurantifolia lime extract,4435,1,ANY,0,True
eucalyptus globulus eucalyptus leaf oil,4436,1,ANY,0,False
sesamum indicum sesame seed powder,4437,1,ANY,0,False
medicago sativa alfalfa seed powder,4438,1,ANY,0,False
prunus amygdalus dulcis sweet almond seed meal,4439,1,ANY,0,False
tocopheryl succinate,4440,1,ANY,0,False
niacin,4441,1,ANY,0,False
aluminum distearate,4442,1,ANY,0,False
eucalyptus globulus ecalyptus leaf oil,4444,1,ANY,0,False
helichrysum arenarium everlasting extract,4445,1,ANY,0,False
triticum vulgare wheat flour lipids,4446,1,ANY,0,False
tetraacetylphytosphingosine,4447,1,ANY,0,False
ecklonia cava extract,4448,1,ANY,0,False
polygonum fagopyrum seed extract,4449,1,ANY,0,False
althaea officinalis marshmallow root extract,4450,1,ANY,0,False
glyceryl triacetyl ricinoleate,4451,1,ANY,0,False
oxycoccus palustris cranberry seed oil,4452,1,ANY,0,False
yellow 6 ci 15985 iln41590,4453,1,ANY,0,False
polyglyceryl-10 pentaoleate,4454,1,ANY,0,False
seaweed algae extract,4455,1,ANY,0,False
malachite,4456,1,ANY,0,False
sesamum indicum sesame seed,4457,1,ANY,0,False
calcium carbonate,4458,1,ANY,0,False
coenzyme a,4459,1,ANY,0,False
eryngium maritimum extract,4460,1,ANY,0,False
humic acids,4462,1,ANY,0,False
macrocystis pyrifera kelp protein,4463,1,ANY,0,False
distearyldimonium chloride,4464,1,ANY,0,False
spirulina platensis algae powder,4465,1,ANY,0,False
