product_id,ingredient_id,concentration_rank
P270543,1079,11
P270543,1080,12
P270543,1010,13
P270543,1081,14
P270543,1082,15
P270543,1083,16
P270543,1084,17
P270543,93,18
P270543,225,19
P270543,518,20
P270543,890,21
P270543,6,22
P270543,86,23
P270543,754,24
P270543,1085,25
P270543,1068,26
P270543,1067,27
P270543,29,28
P270543,1086,29
P270543,224,30
P270543,1087,31
P270543,85,32
P270543,62,33
P270543,24,34
P270543,407,35
P270543,1088,36
P270543,1089,37
P270543,4613,38
P270543,672,39
P270543,30,40
P270543,58,41
P270543,468,42
P270543,377,43
P270543,28,44
P270543,27,45
P270543,57,46
P270543,1090,47
P270544,3,1
P270544,199,2
P270544,45,3
P270544,163,4
P270544,150,5
P270544,209,6
P270544,239,7
P270544,170,8
P270544,718,9
P270544,92,10
P270544,225,11
P270544,3881,12
P270544,6,13
P270544,211,14
P270544,890,15
P270544,315,16
P270544,2292,17
P270544,468,18
P270544,377,19
P270544,1067,20
P270544,1068,21
P270544,672,22
P270544,518,23
P270544,224,24
P270544,30,25
P270544,93,26
P270544,85,27
P270544,4613,28
P270544,58,29
P270544,57,30
P270544,34,31
P270594,6505,1
P270594,4602,2
P270594,813,3
P270594,45,4
P270594,1059,5
P270594,163,6
P270594,946,7
P270594,76,8
P270594,199,9
P270594,150,10
P270594,428,11
P270594,1060,12
P270594,1061,13
P270594,4073,14
P270594,85,15
P270594,1062,16
P270594,93,17
P270594,1063,18
P270594,1064,19
P270594,100,20
P270594,2552,21
P270594,58,22
P270594,1065,23
P270594,1066,24
P270594,929,25
P270594,30,26
P270594,101,27
P270594,595,28
P270594,68,29
P270594,425,30
P270594,197,31
P270594,42,32
P270594,166,33
P270594,34,34
P270600,6505,1
P270600,1126,2
P270600,8,3
P270600,76,4
P270600,6,5
P270600,45,6
P270600,252,7
P270600,907,8
P270600,271,9
P270600,1127,10
P270600,669,11
P270600,85,12
P270600,757,13
P270600,1128,14
P270600,1129,15
P270600,1130,16
P270600,1131,17
P270600,1132,18
P270600,1119,19
P270600,10,20
P270600,487,21
P270600,78,22
P270600,460,23
P270600,93,24
P270600,1133,25
P270600,518,26
P270600,86,27
P270600,1134,28
P270600,429,29
P270600,599,30
P270600,1135,31
P270600,890,32
P270600,225,33
P270600,1136,34
P270600,1137,35
P270600,336,36
P270600,71,37
P270600,56,38
P270600,29,39
P270600,456,40
P270600,162,41
P270600,4609,42
P270600,1138,43
P270600,189,44
P270600,1139,45
P270600,1140,46
P270600,363,47
P270600,67,48
P270600,1141,49
P270600,1142,50
P270600,750,51
P270600,57,52
P270600,929,53
P270600,166,54
P270600,4614,55
P270600,34,56
P271682,6505,1
P271682,45,2
P271682,6,3
P271682,5422,4
P271682,321,5
P271682,5423,6
P271682,5424,7
P271682,2109,8
P271682,101,9
P271682,93,10
P271682,536,11
P271682,31,12
P271682,4614,13
P271682,121,14
P271682,226,15
P271682,34,16
P278317,6505,1
P278317,92,2
P278317,6,3
P278317,1016,4
P278317,114,5
P278317,297,6
P278317,30,7
P278317,34,8
P278317,3174,9
P278317,62,10
P278317,98,11
P278317,2108,12
P278317,3177,13
P278317,144,14
P278317,4614,15
P278317,596,16
P278317,121,17
P278317,28,18
P278317,464,19
P278317,166,20
P278317,1584,21
P278317,929,22
P281835,3359,1
P281835,3360,2
P281835,3361,3
P281835,3362,4
P281835,6,5
P281835,3363,6
P281835,1971,7
P281835,3364,8
P281835,30,9
P281835,1910,10
P281835,619,11
P281835,3365,12
P281835,623,13
P281835,1181,14
P281835,3366,15
P281835,591,16
P281835,3367,17
P281835,4613,18
P281835,2182,19
P281835,625,20
P281835,3086,21
P281835,17,22
P281835,3368,23
P281835,3369,24
P281835,3370,25
P282920,8,1
P282920,390,2
P282920,136,3
P282920,1133,4
P282920,754,5
P282920,45,6
P282920,20,7
P282920,1590,8
P282920,1119,9
P282920,1633,10
P282920,1571,11
P282920,86,12
P282920,1688,13
P282920,1708,14
P282920,1709,15
P282920,201,16
P282920,62,17
P282920,243,18
P282920,91,19
P282920,93,20
P282920,24,21
P282920,85,22
P282920,6,23
P282920,29,24
P282920,387,25
P282920,1710,26
P282920,395,27
P282920,593,28
P282920,402,29
P282920,656,30
P282920,1665,31
P282920,1654,32
P282920,1415,33
P282920,5987,34
P282920,162,35
P282920,28,36
P282920,27,37
P282920,1687,38
P282920,30,39
P282920,57,40
P282920,34,41
P282920,294,42
P282920,338,43
P282920,1612,44
P282920,1623,45
P282920,1711,46
P283106,6505,1
P283106,6,2
P283106,45,3
P283106,5422,4
P283106,5423,5
P283106,321,6
P283106,82,7
P283106,3916,8
P283106,4109,9
P283106,115,10
P283106,430,11
P283106,1212,12
P283106,2303,13
P283106,93,14
P283106,226,15
P283106,101,16
P283106,117,17
P283106,58,18
P283106,5424,19
P283106,860,20
P283106,118,21
P283106,2292,22
P283106,5909,23
P283106,536,24
P283106,31,25
P283106,4614,26
P283106,121,27
P283106,28,28
P283106,34,29
P283501,55,1
P283501,395,2
P283501,62,3
P283501,348,4
P283501,3890,5
P283501,4035,6
P283501,599,7
P283501,169,8
P283501,4613,9
P283501,743,10
P296413,175,1
P296413,75,2
P296413,71,3
P296413,176,4
P296413,163,5
P296413,177,6
P296413,178,7
P296413,171,8
P296413,93,9
P296413,179,10
P296413,98,11
P296413,180,12
P296413,181,13
P296413,182,14
P296413,183,15
P296413,143,16
P296413,184,17
P296413,185,18
P296413,186,19
P296413,6,20
P296413,187,21
P296413,45,22
P296413,188,23
P296413,34,24
P296413,24,25
P296413,27,26
P296413,189,27
P296413,190,28
P296413,2292,29
P296415,72,1
P296415,198,2
P296415,6,3
P296415,71,4
P296415,199,5
P296415,45,6
P296415,8,7
P296415,75,8
P296415,9,9
P296415,100,10
P296415,200,11
P296415,4609,12
P296415,171,13
P296415,201,14
P296415,93,15
P296415,202,16
P296415,203,17
P296415,204,18
P296415,205,19
P296415,3916,20
P296415,180,21
P296415,206,22
P296415,207,23
P296415,208,24
P296415,942,25
P296415,6123,26
P296415,2552,27
P296415,30,28
P296415,24,29
P296415,209,30
P296415,27,31
P296415,34,32
P296415,57,33
P296415,210,34
P296415,211,35
P296415,58,36
P296415,62,37
P296415,59,38
P296415,2292,39
P297516,4606,1
P297516,323,2
P297516,6,3
P297516,2199,4
P297516,733,5
P297516,56,6
P297516,456,7
P297516,334,8
P297516,71,9
P297516,1012,10
P297516,885,11
P297516,868,12
P297516,883,13
P297516,881,14
P297516,5065,15
P297516,42,16
P297516,1660,17
P297516,3792,18
P297516,1571,19
P297516,415,20
P297516,9,21
P297516,1581,22
P297516,45,23
P297516,57,24
P297516,1430,25
P297516,1431,26
P297517,136,1
P297517,2552,2
P297517,243,3
P297517,1632,4
P297517,2216,5
P297517,5067,6
P297517,609,7
P297517,68,8
P297517,99,9
P297517,10,10
P297517,757,11
P297517,201,12
P297517,1667,13
P297517,1571,14
P297517,466,15
P297517,6,16
P297517,86,17
P297517,45,18
P297517,93,19
P297517,595,20
P297517,30,21
P297517,34,22
P297524,5064,1
P297524,318,2
P297524,320,3
P297524,45,4
P297524,2756,5
P297524,62,6
P297524,3881,7
P297524,1386,8
P297524,190,9
P297524,29,10
P297524,3997,11
P297524,1087,12
P297524,407,13
P297524,6,14
P297524,1089,15
P297524,774,16
P297524,24,17
P297524,2292,18
P297524,27,19
P297524,849,20
P297524,272,21
P297524,34,22
P297531,45,1
P297531,1077,2
P297531,942,3
P297531,199,4
P297531,150,5
P297531,4233,6
P297531,5087,7
P297531,163,8
P297531,760,9
P297531,5088,10
P297531,2139,11
P297531,1141,12
P297531,1764,13
P297531,1131,14
P297531,5089,15
P297531,1588,16
P297531,1604,17
P297531,99,18
P297531,1120,19
P297531,1694,20
P297531,20,21
P297531,4664,22
P297531,5090,23
P297531,86,24
P297531,2292,25
P297531,595,26
P297531,1370,27
P297531,2984,28
P297531,85,29
P297531,3881,30
P297531,5909,31
P297531,752,32
P297531,6,33
P297531,8,34
P297531,58,35
P297531,9,36
P297531,24,37
P297531,456,38
P297531,12,39
P297531,27,40
P297531,57,41
P297531,146,42
P297531,5091,43
P302103,2340,1
P302103,239,2
P302103,690,3
P302103,619,4
P302103,3262,5
P302103,599,6
P302103,958,7
P302103,207,8
P302103,972,9
P302103,78,10
P302103,644,11
P302103,3263,12
P302103,209,13
P302103,4613,14
P302103,93,15
P302103,942,16
P302103,85,17
P302103,2182,18
P302103,4592,19
P302103,493,20
P302103,3086,21
P302103,698,22
P302103,315,23
P302103,3265,24
P302103,68,25
P302103,608,26
P302103,120,27
P302103,42,28
P302103,197,29
P302900,4602,1
P302900,8,2
P302900,390,3
P302900,1782,4
P302900,1712,5
P302900,757,6
P302900,1783,7
P302900,1119,8
P302900,1186,9
P302900,1604,10
P302900,1120,11
P302900,1571,12
P302900,756,13
P302900,4,14
P302900,1665,15
P302900,1572,16
P302900,1133,17
P302900,86,18
P302900,225,19
P302900,199,20
P302900,1688,21
P302900,754,22
P302900,243,23
P302900,6,24
P302900,2292,25
P302900,1710,26
P302900,62,27
P302900,387,28
P302900,45,29
P302900,24,30
P302900,93,31
P302900,395,32
P302900,85,33
P302900,5987,34
P302900,1415,35
P302900,1605,36
P302900,30,37
P302900,27,38
P302900,57,39
P302900,34,40
P302900,291,41
P302900,338,42
P302900,1784,43
P306941,5950,1
P306941,4114,2
P306941,4115,3
P306941,2428,4
P306941,2429,5
P306941,8,6
P306941,2430,7
P306941,43,8
P306941,276,9
P306941,891,10
P306941,2238,11
P306941,54,12
P306941,93,13
P306941,315,14
P306941,110,15
P306941,154,16
P306941,9,17
P306941,150,18
P306941,4602,19
P306941,944,20
P306941,2028,21
P306941,71,22
P306941,2552,23
P306941,2292,24
P306941,359,25
P306941,34,26
P306941,274,27
P306941,30,28
P306941,243,29
P306941,128,30
P306941,42,31
P309306,6130,1
P309306,6159,2
P309306,6160,3
P309306,6150,4
P309306,6148,5
P309306,6161,6
P309306,6162,7
P309306,6163,8
P309306,78,9
P309308,6068,1
P309308,2921,2
P309308,6069,3
P309308,6070,4
P309308,621,5
P309308,2087,6
P309308,626,7
P309308,6071,8
P309308,2410,9
P309308,942,10
P309308,199,11
P309308,114,12
P309308,6122,13
P309308,43,14
P309308,45,15
P309308,71,16
P309308,8,17
P309308,9,18
P309308,907,19
P309308,2851,20
P309308,6123,21
P309308,150,22
P309308,3881,23
P309308,1762,24
P309308,6073,25
P309308,6074,26
P309308,456,27
P309308,34,28
P309308,190,29
P309308,24,30
P309308,166,31
P309308,31,32
P309310,729,1
P309310,6143,2
P309310,612,3
P309310,43,4
P309310,6144,5
P309310,175,6
P309310,6145,7
P309310,318,8
P309310,3381,9
P309310,6146,10
P309310,110,11
P309310,732,12
P309310,312,13
P309310,4609,14
P309310,189,15
P309310,31,16
P309310,24,17
P309310,6147,18
P309310,188,19
P309310,164,20
P309310,42,21
P309310,805,22
P309409,276,1
P309409,586,2
P309409,1813,3
P309409,6,4
P309409,45,5
P309409,402,6
P309409,163,7
P309409,3881,8
P309409,363,9
P309409,4609,10
P309409,1590,11
P309409,1119,12
P309409,1764,13
P309409,325,14
P309409,20,15
P309409,809,16
P309409,1515,17
P309409,1609,18
P309409,1573,19
P309409,86,20
P309409,1134,21
P309409,487,22
P309409,671,23
P309409,367,24
P309409,29,25
P309409,8,26
P309409,150,27
P309409,152,28
P309409,93,29
P309409,1698,30
P309409,24,31
P309409,942,32
P309409,749,33
P309409,2552,34
P309409,190,35
P309409,890,36
P309409,85,37
P309409,91,38
P309409,58,39
P309409,30,40
P309409,28,41
P309409,57,42
P309409,34,43
P309409,294,44
P309409,1814,45
P311143,132,1
P311143,133,2
P311143,134,3
P311143,4602,4
P311143,2,5
P311143,136,6
P311143,6,7
P311143,137,8
P311143,138,9
P311143,6158,10
P311143,140,11
P311143,15,12
P311143,141,13
P311143,93,14
P311143,142,15
P311143,143,16
P311143,144,17
P311143,71,18
P311143,145,19
P311143,146,20
P311143,2292,21
P311143,24,22
P311143,147,23
P311143,34,24
P311143,27,25
P311143,67,26
P311143,148,27
P311143,42,28
P34402,136,1
P34402,45,2
P34402,453,3
P34402,51,4
P34402,476,5
P34402,6,6
P34402,4891,7
P34402,101,8
P34402,297,9
P34402,591,10
P34402,93,11
P34402,30,12
P34402,176,13
P34402,1028,14
P3550,4893,1
P3550,6505,2
P3550,136,3
P3550,297,4
P3550,30,5
P3550,6,6
P3550,383,7
P3550,411,8
P3550,45,9
P3550,274,10
P3550,748,11
P3550,34,12
P3550,92,13
P3550,4614,14
P3550,121,15
P3550,481,16
P3550,12,17
P3550,2087,18
P3550,144,19
P3550,483,20
P3550,28,21
P3617,6505,1
P3617,320,2
P3617,318,3
P3617,667,4
P3617,1790,5
P3617,6,6
P3617,92,7
P3617,4954,8
P3617,62,9
P3617,294,10
P3617,58,11
P3617,67,12
P3617,30,13
P3617,827,14
P3617,4225,15
P3617,4226,16
P374115,8,1
P374115,6,2
P374115,136,3
P374115,402,4
P374115,162,5
P374115,1790,6
P374115,45,7
P374115,1070,8
P374115,149,9
P374115,593,10
P374115,1590,11
P374115,1604,12
P374115,1120,13
P374115,1571,14
P374115,225,15
P374115,671,16
P374115,336,17
P374115,518,18
P374115,199,19
P374115,1718,20
P374115,879,21
P374115,1133,22
P374115,1791,23
P374115,1792,24
P374115,110,25
P374115,27,26
P374115,93,27
P374115,1690,28
P374115,24,29
P374115,1793,30
P374115,670,31
P374115,1415,32
P374115,166,33
P374115,34,34
P374115,291,35
P374115,1794,36
P374841,8,1
P374841,1607,2
P374841,879,3
P374841,390,4
P374841,45,5
P374841,1608,6
P374841,44,7
P374841,213,8
P374841,6204,9
P374841,402,10
P374841,1712,11
P374841,1131,12
P374841,757,13
P374841,1590,14
P374841,1132,15
P374841,1591,16
P374841,1186,17
P374841,1135,18
P374841,1061,19
P374841,225,20
P374841,518,21
P374841,6,22
P374841,205,23
P374841,336,24
P374841,1074,25
P374841,1126,26
P374841,1594,27
P374841,1713,28
P374841,86,29
P374841,93,30
P374841,1116,31
P374841,1611,32
P374841,1323,33
P374841,224,34
P374841,6158,35
P374841,1714,36
P374841,595,37
P374841,164,38
P374841,293,39
P374841,189,40
P374841,57,41
P374841,34,42
P374841,291,43
P374841,294,44
P374841,1100,45
P374841,1101,46
P374841,338,47
P375354,457,1
P375354,6,2
P375354,2346,3
P375354,2347,4
P375354,8,5
P375354,1369,6
P375354,45,7
P375354,163,8
P375354,4609,9
P375354,3258,10
P375354,149,11
P375354,2348,12
P375354,2319,13
P375354,122,14
P375354,150,15
P375354,2349,16
P375354,2164,17
P375354,2350,18
P375354,557,19
P375354,911,20
P375354,34,21
P375354,840,22
P375354,945,23
P375354,958,24
P375354,1827,25
P375354,2552,26
P375354,2165,27
P375354,5909,28
P375354,57,29
P375354,93,30
P375354,190,31
P375354,30,32
P375354,2325,33
P375354,2342,34
P375354,298,35
P375354,779,36
P375354,2343,37
P375354,54,38
P375354,669,39
P375354,273,40
P375354,1708,41
P375354,750,42
P375354,2326,43
P375354,68,44
P375354,255,45
P375354,24,46
P375354,27,47
P375354,146,48
P375354,2322,49
P375354,380,50
P375354,197,51
P375354,418,52
P375354,425,53
P375354,4608,54
P375354,2351,55
P375354,1647,56
P375354,335,57
P375354,2292,58
P375354,2352,59
P375354,121,60
P375354,391,61
P375354,4613,62
P375354,28,63
P375354,4614,64
P375354,1227,65
P375534,5950,1
P375534,75,2
P375534,6,3
P375534,942,4
P375534,163,5
P375534,2026,6
P375534,8,7
P375534,199,8
P375534,775,9
P375534,476,10
P375534,76,11
P375534,98,12
P375534,58,13
P375534,17,14
P375534,9,15
P375534,3174,16
P375534,28,17
P375534,144,18
P375534,78,19
P375534,170,20
P375534,30,21
P375534,929,22
P375534,34,23
P375534,4614,24
P375534,121,25
P375841,2984,1
P375841,43,2
P375841,6,3
P375841,136,4
P375841,8,5
P375841,798,6
P375841,1349,7
P375841,93,8
P375841,121,9
P375841,34,10
P375841,54,11
P375841,86,12
P375841,796,13
P375841,166,14
P375841,213,15
P375841,325,16
P375841,1400,17
P375841,268,18
P375841,4483,19
P375841,840,20
P375841,832,21
P375841,190,22
P375841,942,23
P375841,4248,24
P375841,146,25
P375841,800,26
P375849,2934,1
P375849,45,2
P375849,4609,3
P375849,121,4
P375849,4225,5
P375849,128,6
P375850,2028,1
P375850,667,2
P375850,5859,3
P375850,5858,4
P375850,211,5
P375850,2198,6
P375850,45,7
P375850,4709,8
P375850,601,9
P375850,2512,10
P375850,4609,11
P375850,5860,12
P375850,357,13
P375850,311,14
P375850,315,15
P375850,146,16
P375850,40,17
P375850,4225,18
P375850,4226,19
P375852,5862,1
P375852,45,2
P375852,190,3
P375852,249,4
P375852,4225,5
P375852,57,6
P375853,5858,1
P375853,45,2
P375853,62,3
P375853,6,4
P375853,85,5
P375853,846,6
P375853,335,7
P375853,57,8
P375853,28,9
P375853,243,10
P375853,114,11
P375853,356,12
P375853,117,13
P375853,121,14
P375853,4225,15
P375854,457,1
P375854,6,2
P375854,2934,3
P375854,51,4
P375854,3383,5
P375854,2384,6
P375854,45,7
P375854,844,8
P375854,1587,9
P375854,239,10
P375854,5867,11
P375854,75,12
P375854,1077,13
P375854,3258,14
P375854,4609,15
P375854,428,16
P375854,1088,17
P375854,946,18
P375854,101,19
P375854,942,20
P375854,798,21
P375854,207,22
P375854,1335,23
P375854,1336,24
P375854,98,25
P375854,1340,26
P375854,2215,27
P375854,5868,28
P375854,487,29
P375854,5869,30
P375854,93,31
P375854,4613,32
P375854,5870,33
P375854,593,34
P375854,800,35
P375854,3457,36
P375854,114,37
P375854,1031,38
P375854,298,39
P375854,796,40
P375854,4225,41
P375854,4528,42
P375864,5858,1
P375864,45,2
P375864,51,3
P375864,6,4
P375864,4609,5
P375864,200,6
P375864,2046,7
P375864,2552,8
P375864,4400,9
P375864,30,10
P375864,57,11
P375864,120,12
P375864,4225,13
P375864,34,14
P376135,5950,1
P376135,6,2
P376135,4229,3
P376135,942,4
P376135,832,5
P376135,163,6
P376135,4249,7
P376135,3934,8
P376135,136,9
P376135,1126,10
P376135,4609,11
P376135,150,12
P376135,8,13
P376135,946,14
P376135,6436,15
P376135,954,16
P376135,1561,17
P376135,2367,18
P376135,4530,19
P376135,4513,20
P376135,1708,21
P376135,891,22
P376135,30,23
P376135,121,24
P376135,34,25
P376135,54,26
P376135,945,27
P376135,1343,28
P376135,3307,29
P376135,840,30
P376135,68,31
P376135,190,32
P376135,964,33
P376135,120,34
P376135,24,35
P376135,4608,36
P376135,1683,37
P376135,1088,38
P376135,197,39
P376135,148,40
P376135,958,41
P376726,2889,1
P376726,2036,2
P376726,68,3
P376726,4613,4
P376726,4,5
P376726,19,6
P376726,20,7
P376726,608,8
P376726,42,9
P376946,1831,1
P376946,1832,2
P376946,1833,3
P376946,276,4
P376946,1834,5
P376946,6,6
P376946,1126,7
P376946,1145,8
P376946,429,9
P376946,8,10
P376946,593,11
P376946,45,12
P376946,149,13
P376946,1242,14
P376946,1590,15
P376946,1609,16
P376946,1119,17
P376946,325,18
P376946,809,19
P376946,1835,20
P376946,1515,21
P376946,1695,22
P376946,413,23
P376946,749,24
P376946,487,25
P376946,29,26
P376946,879,27
P376946,4609,28
P376946,1836,29
P376946,367,30
P376946,150,31
P376946,86,32
P376946,669,33
P376946,363,34
P376946,85,35
P376946,1837,36
P376946,93,37
P376946,3881,38
P376946,832,39
P376946,24,40
P376946,708,41
P376946,225,42
P376946,942,43
P376946,390,44
P376946,302,45
P376946,56,46
P376946,91,47
P376946,27,48
P376946,28,49
P376946,190,50
P376946,1461,51
P376946,1415,52
P376946,30,53
P376946,57,54
P376946,4614,55
P376946,34,56
P376946,1576,57
P376946,1358,58
P376946,294,59
P376946,1838,60
P377178,1356,1
P377178,213,2
P377178,6,3
P377178,4609,4
P377178,1587,5
P377178,876,6
P377178,71,7
P377178,583,8
P377178,4881,9
P377178,584,10
P377178,45,11
P377178,2423,12
P377178,775,13
P377178,4872,14
P377178,890,15
P377178,2046,16
P377178,1729,17
P377178,46,18
P377178,942,19
P377178,193,20
P377178,84,21
P377178,2961,22
P377178,1148,23
P377178,4902,24
P377178,4940,25
P377178,85,26
P377178,295,27
P377178,4941,28
P377178,2819,29
P377178,4942,30
P377178,93,31
P377178,211,32
P377178,59,33
P377178,1336,34
P377178,226,35
P377178,4875,36
P377178,1754,37
P377178,62,38
P377178,2552,39
P377178,113,40
P377178,971,41
P377178,57,42
P377178,34,43
P377178,24,44
P377178,166,45
P377178,42,46
P377178,1862,47
P377178,1012,48
P377178,2476,49
P377368,942,1
P377368,2308,2
P377368,9,3
P377368,8,4
P377368,6,5
P377368,43,6
P377368,4602,7
P377368,4116,8
P377368,4117,9
P377368,4118,10
P377368,150,11
P377368,4119,12
P377368,189,13
P377368,483,14
P377368,57,15
P377368,1415,16
P377368,840,17
P377368,944,18
P377368,97,19
P377368,93,20
P377368,476,21
P377368,823,22
P377368,45,23
P377368,264,24
P377368,649,25
P377368,1958,26
P377368,2766,27
P377368,4120,28
P377368,2166,29
P377368,4613,30
P377368,190,31
P377368,3715,32
P377368,30,33
P377368,1861,34
P377368,4121,35
P377368,34,36
P377533,6505,1
P377533,2571,2
P377533,297,3
P377533,456,4
P377533,1811,5
P377533,243,6
P377533,62,7
P377533,28,8
P377533,114,9
P377533,356,10
P377533,98,11
P377533,777,12
P377533,529,13
P377533,2404,14
P377533,6,15
P377533,1034,16
P377533,665,17
P377533,29,18
P377533,557,19
P377533,395,20
P377533,57,21
P377533,67,22
P377533,34,23
P377533,188,24
P377533,121,25
P377533,2641,26
P377533,1624,27
P377533,226,28
P377533,403,29
P377533,93,30
P377533,697,31
P377533,496,32
P377533,54,33
P377533,110,34
P377533,2410,35
P377533,211,36
P377533,2573,37
P377533,929,38
P377533,4614,39
P377545,6,1
P377545,45,2
P377545,1369,3
P377545,8,4
P377545,6022,5
P377545,1772,6
P377545,363,7
P377545,622,8
P377545,832,9
P377545,91,10
P377545,366,11
P377545,9,12
P377545,150,13
P377545,535,14
P377545,101,15
P377545,24,16
P377545,557,17
P377545,199,18
P377545,395,19
P377545,2396,20
P377545,4036,21
P377545,4602,22
P377545,291,23
P377545,270,24
P377545,933,25
P377545,3489,26
P377545,1313,27
P377545,649,28
P377545,387,29
P377545,264,30
P377545,93,31
P377545,840,32
P377545,357,33
P377545,325,34
P377545,110,35
P377545,54,36
P377545,4613,37
P377545,12,38
P377545,85,39
P377545,220,40
P377545,57,41
P377545,64,42
P377545,1449,43
P377545,307,44
P377545,2889,45
P377545,315,46
P377545,154,47
P377545,34,48
P377545,121,49
P377545,294,50
P377561,6505,1
P377561,1768,2
P377561,681,3
P377561,45,4
P377561,5414,5
P377561,669,6
P377561,5415,7
P377561,2884,8
P377561,573,9
P377561,2410,10
P377561,85,11
P377561,6,12
P377561,30,13
P377561,28,14
P377561,929,15
P377561,255,16
P377561,58,17
P377561,614,18
P377561,3642,19
P377561,189,20
P377561,1810,21
P377561,4614,22
P377561,121,23
P377561,291,24
P377561,34,25
P377576,199,1
P377576,45,2
P377576,3,3
P377576,6,4
P377576,814,5
P377576,8,6
P377576,127,7
P377576,3881,8
P377576,163,9
P377576,150,10
P377576,1323,11
